id_query,query
3093,who is the mayor of baltimore
3094,who is ismayilova
3095,tour of britain
3096,where is rwanda
3097,where is the train station in budapest
3098,who is pontifex
3099,who is pm netanyahu
3100,how many people died in the shooting
3101,who is australian prime minister
3102,what is an apple watch
3103,who is independent
3104,who is gareth graham
3105,what day is fall
3106,weather in baton rouge
3107,what movie did eddie redmayne play in
3108,where is cape town
3109,who is the finance minister?
3110,can a priest forgive abortion
3111,can a priest forgive an abortion
3112,what city was the shooting in
3113,is greece a country
3114,where is the mississippi river bridge
3115,who is the commissioner of the nfl
3116,how to get a loan
3117,what is the weather forecast for tonight
3118,what season is fall
3119,what is the weather forecast for today
3120,who is speaker of the house
3121,what is september
3122,what is the weather in michigan
3123,who is fennelly
3124,is emoji endangered
3125,what is endangered
3126,# endangered emoji
3127,who is ian rogers
3128,what is bangkok blast
3129,what county is carroll in
3130,who is president of palestinians
3131,who is abbas
3132,who is bukolasaraki
3133,how long is summer
3134,what is kazakhstan
3135,what is youstink
3136,what is today?
3137,weather in arizona today
3138,how many refugees are in uk
3139,lip balm rimmel
3140,weather forecast for wednesday
3141,who is the leader of the labour party
3142,who is tories
3143,who is ceo of yahoo
3144,what is the busiest airport in the world
3145,words to live by
3146,who is cyril ramaphosa
3147,what is labor day
3148,what time is good morning
3149,what is saudi arabia
3150,is saudi arabia a country
3151,springboks rwc 2015
3152,calamur daily
3153,Sensex stock price
3154,what is csr
3155,unemployment rate in august
3156,who is real ben carson
3157,who is ben carson
3158,what county is rowan county in?
3159,who is alistair carmichael
3160,who plays 007 in james bond
3161,death toll
3162,what does uber do
3163,what county is columbia county in
3164,is it a good morning
3165,bruegel org
3166,how old is three year old boy
3167,weather in halifax
3168,who is ofw
3169,where is al-shabaab
3170,who is graham
3171,how many people live in poverty
3172,who is enda kenny
3173,weather in houston tx
3174,jet airways flight status
3175,who is john mcternan
3176,what is nabi saleh
3177,who is john robbie
3178,who is mayor of baltimore
3179,who is abraham
3180,is pope francis a priest
3181,what channel is morning on cbs
3182,what is buhari doing
3183,weather forecast in toronto canada
3184,how many tweets on twitter
3185,what is wsj
3186,what is the weather in chicago?
3187,purell prize pack
3188,what is a syrian refugee
3189,who is shahid kapoor
3190,what is the growth rate of india
3191,how many followers in a day
3192,is summer ending
3193,what is saas
3194,what's the weather forecast
3195,weather in chicago
3196,is refugee crisis a crisis
3197,refugee crisis definition
3198,what's the weather forecast for saturday
3199,what is caught on camera
3200,what does kim davis do
3201,how many days in a day
3202,where are syrian refugees based
3203,where is philadelphia
3204,weather in texas this morning
3205,weather in colorado
3206,who is arvind kejriwal
3207,what does the iran deal mean
3208,what is the iran nuclear deal
3209,what day is sunrise
3210,temperature in texas
3211,weather in washington state
3212,what is the weather in houston
3213,what is rohingya
3214,who is in nigeria
3215,where is monza
3216,who is virat kohli
3217,who is kim cattrall
3218,who is msf
3219,what is the iran deal
3220,what shows are on tonight
3221,what channel is athens on
3222,weather in nyc in september
3223,who is kim jong un
3224,what is pontifex
3225,who is khadija ismayil
3226,when is battle of ideas
3227,who is imvkohli
3228,can priests forgive abortion
3229,what is the weather in austin
3230,when does the summer end
3231,what's the weather like today today
3232,weather today in california
3233,who is olivia sacks
3234,who is hardik patel?
3235,weather in new england
3236,who is general raheel sharif
3237,what did jeremy corbyn do
3238,what does jeremy corbyn do
3239,how old is khadija ismayil
3240,where is szeged
3241,what is journalism?
3242,what is rtc
3243,weather in cowx
3244,who is williamcrawley
3245,weather in louisiana
3246,weather in st louis
3247,weather in houston texas today
3248,weather in houston texas
3249,is it raining or raining
3250,what is the state fair
3251,who is tom oates
3252,who is nigeria
3253,priceless
3254,where is myanmar
3255,weather in tuesday
3256,ismayil sentenced
3257,can priests forgive abortions
3258,what county is pennsylvania in
3259,who is labour deputy leader
3260,who fixes book closing for agm
3261,what's the weather like in wa
3262,how to stop procrastinating
3263,what is the iot
3264,what is the weather in maine
3265,what is a typhoon
3266,what is my birthday
3267,what is me
3268,where is tonawanda
3269,who is patel
3270,who is alessiacara
3271,what is the temperature today
3272,who is fred jackson
3273,weather in nola
3274,what county is michigan in
3275,when is hurricane season
3276,pay back the money
3277,what is agchat
3278,weather in seattle
3279,who is clive naidoo
3280,what is a good song
3281,what is pakistan
3282,what is ancyl
3283,who wrote refugee crisis
3284,what are the syrian refugees
3285,what county is washington dc in
3286,weather in beirut libana
3287,what is forza
3288,september is cancer awareness month
3289,who is marco rubio
3290,how many people died in iraq in august
3291,what is ettelecom
3292,who is the next james bond
3293,who is next james bond
3294,what team is the patriots on
3295,what is watson analytics
3296,what is #refugees
3297,weather in fl
3298,what is daesh
3299,who was arrested today
3300,what happened in azerbaijan
3301,what is azerbaijan
3302,how many palestinians are in israel
3303,what are the weather today
3304,who is president of china
3305,who is the president of russia?
3306,what is budapest
3307,what is elevate essentials
3308,how long is khadija ismayilova in jail
3309,who is the london mayor
3310,who is london mayor?
3311,is stormont suspended
3312,when is the first day of fall
3313,who starred in macbeth
3314,who is marion cotillard
3315,number of refugees in greece
3316,what city is barcelona in
3317,what is ni
3318,where is rowan county courthouse
3319,when is the olympics
3320,what is uber
3321,where do refugees go
3322,what is wmata
3323,is guantanamo closed
3324,woman killed in crash
3325,what is refugee
3326,who is charles green
3327,what is shareology?
3328,is kim davis gay
3329,chevening fco
3330,weather in north texas
3331,who is ismayil
3332,who is the syrian refugee?
3333,current weather in durban africa
3334,what is bermuda
3335,weather in memphis
3336,who is peyton
3337,what county is rowan co in
3338,who was corbyn?
3339,what does recession mean
3340,how did a man die
3341,khadija ismayilova sentence
3342,what is popeinphilly
3343,what is the psi at sghaze
3344,where is the hungarian border
3345,what is mbedu gobind
3346,what is the weather in chicago today
3347,what is the weather like today in chicago
3348,is migration a crisis
3349,what channel is labour on
3350,who were syrian refugees
3351,what channel is stormont on
3352,where is budapest
3353,wearable tech
3354,how long is khadija ismayil in prison
3355,weather in monday
3356,weather in maryland
3357,weather in florida
3358,who denied gay marriage license
3359,westboro baptist church
3360,weather in nhc
3361,what is eircom
3362,what is the snp
3363,who refused to issue marriage license
3364,what is prepareathon
3365,what is msf
3366,is there a recession
3367,is hillary clinton a good candidate
3368,what is ecomodernism
3369,who is the vice president
3370,how many days until college basketball season
3371,twitter number of followers
3372,who is harper
3373,how to win r200 airtime
3374,what is amber alert
3375,what's hot
3376,who is ryan
3377,is hungary closed
3378,what is a dog
3379,who was mulcair
3380,when is natl prep month
3381,who is patriot
3382,how old is the girl who was shot
3383,"weather in christchurch, new zealand"
3384,thunderstorm advisory number
3385,is thunderstorm affecting over
3386,who is umno
3387,how many refugees are there in greece
3388,is gay marriage allowed in kentucky
3389,afdb group
3390,who refused to issue same sex marriage license
3391,is there a marriage license in kentucky
3392,can't wait
3393,is turkey a terrorist country
3394,who is the ceo of google
3395,who is david whitehouse
3396,where is freddie gray
3397,what is the economy of china
3398,is president obama a muslim
3399,is obama a muslim
3400,what state is kentucky in
3401,where is stl
3402,who was president of guatemala
3403,what's the weather like in la
3404,is kim davis in jail
3405,what channel is walt disney on
3406,who is mayor emanuel
3407,what is the weather like for fall
3408,bklyn all hands
3409,what is the weather like in california
3410,when does fall begin
3411,gay marriage in kentucky
3412,what is technology?
3413,who is azi
3414,is hillary clinton still alive
3415,what does eff stand for
3416,who is mike
3417,weather in seattle in september
3418,why are teachers on strike
3419,who is indonesia
3420,what is a change agent
3421,what is shoutsa
3422,are glaciers melting
3423,where is bklyn all hands
3424,where is bernie sanders from
3425,what is an apple
3426,what is transgender
3427,weather forecasts for tomorrow
3428,who is london's mayor
3429,gay marriage license kentucky
3430,where is serbia
3431,does kim davis have a marriage license
3432,who is the shooter
3433,suspect in custody
3434,what is the weather like in houston
3435,where is kabul
3436,who is the nfl qb
3437,what is the weather forecast for the day
3438,does kentucky issue marriage licenses
3439,who is zayn malik?
3440,why is planned parenthood defunded
3441,did planned parenthood defund
3442,is trump a republican?
3443,who fixed book closing for agm
3444,what is narendramodi
3445,who is mcguinness
3446,weather forecast in new mexico
3447,what is germany known for
3448,what is fall safety
